Run,Predicted solution,Loss equation
1,"1*diff(u,t)+1.0327149868859373/t*u-2.519800327975826",3.401311578799771
2,"1*diff(u,t)+1.0327149868859373/t*u-2.519800327975826",3.401311578799771
3,"1*diff(u,t)+1.0327149868859373/t*u-2.519800327975826",3.401311578799771
4,"1*diff(u,t)+1.0327149868859373/t*u-2.519800327975826",3.401311578799771
5,"1*diff(u,t)+1.0327149868859373/t*u-2.519800327975826",3.401311578799771
