Run,Predicted solution,Loss equation
1,"-diff(u,t)+-0.25480649327588034*1*(0.35263654809675005+u^1*0.8872551081784297)+0.17000353142727925*1",0.005568885661779798
2,"-diff(u,t)+0.07889407459673167*1+0.8298962566186412*u^1+-1.0529048552378026*u^1",0.005591623192604777
3,"-diff(u,t)+-1.8944355343706516*1+-0.2267115260164554*u^1+-0.6423259349577728*1+2.616632961851991*1",0.005575002784397858
4,"-diff(u,t)+-1.8944355343706516*1+-0.2267115260164554*u^1+-0.6423259349577728*1+2.616632961851991*1",0.005575002784397858
5,"-diff(u,t)+0.0789645545260601*1+-0.22066779949601856*u^1",0.0055825135823116415
