Run,Predicted solution,Loss equation
1,"1*diff(u,t)+0.9278529562878256*t*u-0.9138737195797151",0.007442566691049198
2,"1*diff(u,t)+0.9278529562878256*t*u-0.9138737195797151",0.007442566691049198
3,"1*diff(u,t)+0.9278529562878256*t*u-0.9138737195797151",0.007442566691049198
4,"1*diff(u,t)+0.9278529562878256*t*u-0.9138737195797151",0.007442566691049198
5,"1*diff(u,t)+0.9278529562878256*t*u-0.9138737195797151",0.007442566691049198
