Run,Predicted solution,Loss equation
1,"1*diff(diff(u,t),t)--0.6447265625000016",10000000000.0
2,"1*diff(diff(u,t),t)*u+1.1548871813650294*cos(1.422936234704359*t)*u+1.0179158191755366*exp(0.15410196482292296*t^2)*u-0",0.06221474534615886
3,"1*diff(diff(u,t),t)*u+1.1419649624106274*u*u+0.03664165621393569*u+1.2948955793040942/t^3*u-0",0.7020291500463226
4,"1*u+0.691749800587421/t*diff(diff(u,t),t)*u+0.7618054588249343*cos(1.6513859825592427*t)*u-0",0.03570584322648945
5,"1*diff(diff(u,t),t)*u+0.33578396486008666*sin(1.5301794797747466*t^2)*u+1.021139093860338*u-0",0.12309695398932492
