Run,Predicted solution,Loss equation
1,"1*diff(u,t)+2.2776809281800325*u+-2.0932928104207207*u-0.6147514758117298",0.012501987741298232
2,"1*diff(u,t)+2.2776809281800325*u+-2.0932928104207207*u-0.6147514758117298",0.012501987741298232
3,"1*diff(u,t)+2.2776809281800325*u+-2.0932928104207207*u-0.6147514758117298",0.012501987741298232
4,"1*diff(u,t)+2.2776809281800325*u+-2.0932928104207207*u-0.6147514758117298",0.012501987741298232
5,"1*diff(u,t)*u+0.05872557440626451*t*u+5.659521293601486*u+-6.137146920967483*u-0",0.024965004952534075
