Predicted solution,Loss
0.42747313 ^ t,0.0029590144
cos((1.3953141 * t) ^ 0.6447506),9.60594e-06
0.42747813 ^ t,0.0029590144
0.42747813 ^ t,0.0029590144
0.3519035 ^ (t ^ 1.547426),0.00014012358
