Predicted solution,Loss
(0.38750103 + (-0.48702994 * u)) * cos(cos(cos(0.74716914 + u))),0.013344458
-0.27772716 / (cos(sin(sin(u - 0.7866339))) / (u - 0.7866339)),0.012982798
((u - 0.7974566) * -0.42250317) * cos(sin(cos(0.93724877 - u))),0.013754347
-0.2562578 * ((u - 0.750457) / cos(cos(cos(cos(u / 0.9217953))))),0.011973301
(-0.26330975 * (u + -0.7290982)) * (cos(cos(2.2472508 + u)) - -0.5577359),0.013413521
