% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=424815, Fri Sep 19 14:21:54 2025
1 500 -0.09820847415910036 -0.025527090914580827 0.018421277882147587 0.08645401995495107 0.8704302384061524 0.8796211182406414 0.8979657903113762 0.9162108354777179 0.9260655295134622 0.94564780347934 0.9543654843555361 0.9698755065471346 0.9722857422892838 0.9821739803191947 1.0025865963247838 1.0091520001471388 1.013583753341618 1.0393859833189714 1.047881373027176 1.063735254451369 1.0720839711628023 1.075438937935394 1.0919185228904607 1.092971956000823 1.120656490784668
2 1000 -0.09820847415910036 -0.025527090914580827 0.018421277882147587 0.08645401995495107 0.8704302384061524 0.8796211182406414 0.8979657903113762 0.9162108354777179 0.9260655295134622 0.94564780347934 0.9543654843555361 0.9698755065471346 0.9722857422892838 0.9821739803191947 1.0025865963247838 1.0091520001471388 1.013583753341618 1.0393859833189714 1.047881373027176 1.063735254451369 1.0720839711628023 1.075438937935394 1.0919185228904607 1.092971956000823 1.120656490784668
3 1500 -0.09820847415910036 -0.025527090914580827 0.018421277882147587 0.08645401995495107 0.8704302384061524 0.8796211182406414 0.8979657903113762 0.9162108354777179 0.9260655295134622 0.94564780347934 0.9543654843555361 0.9698755065471346 0.9722857422892838 0.9821739803191947 1.0025865963247838 1.0091520001471388 1.013583753341618 1.0393859833189714 1.047881373027176 1.063735254451369 1.0720839711628023 1.075438937935394 1.0919185228904607 1.092971956000823 1.120656490784668
4 2000 -0.09820847415910036 -0.025527090914580827 0.018421277882147587 0.08645401995495107 0.8704302384061524 0.8796211182406414 0.8979657903113762 0.9162108354777179 0.9260655295134622 0.94564780347934 0.9543654843555361 0.9698755065471346 0.9722857422892838 0.9821739803191947 1.0025865963247838 1.0091520001471388 1.013583753341618 1.0393859833189714 1.047881373027176 1.063735254451369 1.0720839711628023 1.075438937935394 1.0919185228904607 1.092971956000823 1.120656490784668
3 1500 -0.0983575790234193 -0.01763375156850046 0.02406505520100573 0.09544630995658479 0.8366139321299154 0.8838198308518072 0.90332507291554 0.9191083604586361 0.93056986876405 0.9514880036119052 0.9589721629992392 0.9678514496489239 0.9833111302560198 0.9939061971593155 0.9997827959876767 1.020596432749712 1.027512033600256 1.0372405369153974 1.046012853294067 1.050157342170623 1.062464947759213 1.0748431061105213 1.0869890034570986 1.0993510166725 1.109836493313369
5 2500 -0.09820847415910036 -0.025527090914580827 0.018421277882147587 0.08645401995495107 0.8704302384061524 0.8796211182406414 0.8979657903113762 0.9162108354777179 0.9260655295134622 0.94564780347934 0.9543654843555361 0.9698755065471346 0.9722857422892838 0.9821739803191947 1.0025865963247838 1.0091520001471388 1.013583753341618 1.0393859833189714 1.047881373027176 1.063735254451369 1.0720839711628023 1.075438937935394 1.0919185228904607 1.092971956000823 1.120656490784668
4 2000 -0.0983575790234193 -0.01763375156850046 0.02406505520100573 0.09544630995658479 0.8366139321299154 0.8838198308518072 0.90332507291554 0.9191083604586361 0.93056986876405 0.9514880036119052 0.9589721629992392 0.9678514496489239 0.9833111302560198 0.9939061971593155 0.9997827959876767 1.020596432749712 1.027512033600256 1.0372405369153974 1.046012853294067 1.050157342170623 1.062464947759213 1.0748431061105213 1.0869890034570986 1.0993510166725 1.109836493313369
5 2500 -0.0983575790234193 -0.01763375156850046 0.02406505520100573 0.09544630995658479 0.8366139321299154 0.8838198308518072 0.90332507291554 0.9191083604586361 0.93056986876405 0.9514880036119052 0.9589721629992392 0.9678514496489239 0.9833111302560198 0.9939061971593155 0.9997827959876767 1.020596432749712 1.027512033600256 1.0372405369153974 1.046012853294067 1.050157342170623 1.062464947759213 1.0748431061105213 1.0869890034570986 1.0993510166725 1.109836493313369
