Predicted solution,R2
-0.0226 * (0.0588 + -0.0278 * x_0)**-1 + -0.0328 * (-0.0537 + -0.0289 * x_0)**-1,-0.5403892077879968
-0.0231 * (0.0588 + -0.0272 * x_0)**-1 + -0.0335 * (-0.0537 + -0.0283 * x_0)**-1,-0.5653310025741731
-0.0231 * (0.0588 + -0.0272 * x_0)**-1 + -0.0335 * (-0.0537 + -0.0283 * x_0)**-1,-0.5653310025741731
-0.0231 * (0.0588 + -0.0272 * x_0)**-1 + -0.0335 * (-0.0537 + -0.0283 * x_0)**-1,-0.5653310025741731
-0.0231 * (0.0588 + -0.0272 * x_0)**-1 + -0.0335 * (-0.0537 + -0.0283 * x_0)**-1,-0.5653310025741731
