Predicted solution,R2
0.0302 * (x_0)**2 + -0.1392 * x_0,0.9960944604830161
0.0302 * (x_0)**2 + -0.1392 * x_0,0.9960944604830161
0.0302 * (x_0)**2 + -0.1392 * x_0,0.9960944604830161
0.0302 * (x_0)**2 + -0.1392 * x_0,0.9960944604830161
0.0302 * (x_0)**2 + -0.1392 * x_0,0.9960944604830161
