Predicted solution,Loss
"[x0, 1.14654964765152 - 1.08717210555532*x0]",0.010588742134221145
"[t, 1.14654950525879 - 1.08717225684492*x0]",0.010588742133769839
"[x0 - 2.50099567457308, 1.14655524606571 - 1.08716896103817*x0]",0.010588507767205827
"[exp(exp(-1.40477917907646*t*x0 - t)) - 3.54943794414481, 1.14653565880458 - 1.08706711730405*x0]",0.010588481023408043
"[7.20939938484648*t - 3.36861047195215*x0, 2.77192865693726*sqrt(t)*x0 - 2.81422394166655*t + 1.23882885515569]",0.010485804234172443
