Predicted solution,Loss
"[-6.9410601827604*t + x0, 10.0899565531805 - 0.453375750435844*t]",3.518783653711294
"[x0 + 7.10520337945744/t**2, -165.210940886945*t/x0 + 26.3074990376297]",3.1655394963976544
"[5.7097550229625*x0, -t + 17.6400170811511 - 18.5451771975218/t]",1.9306251519359214
"[x0*(-9.88686086124285*t**2*x0 - t/x0 + t*exp(-t)/x0 + 2*x0 + 8.52189806201441), -12.6076380811878 + 2.26394200675756*x0/t]",3.4367811260102505
"[4.103162722536 + 8.55852286333158/t, -t + 15.9760937303434 - 279.582228184437/(t*x0)]",1.6734846257679086
