Predicted solution,Loss
"[1/t, -11.3918201666375*x0 + 85.6801617110402 + 20.7244893263853*exp(-130.402585354621*t) - 170.998278910752/x0]",0.2574715690961529
"[t, 80.8918026095157*t**2*x0 - 172.538712614629*x0 + 363.328162084694/t]",0.3434000666493544
"[x0, -136.217645029404*x0 + 225.931396988845 + 242.919603498331/t]",0.22523744426464873
"[x0, 2.48545106727152 - 0.955107086623472*x0/t]",0.1987688636330634
"[x0, 32.7174500994405 - 8.09563737813812*x0]",0.46552760139144095
