Predicted solution,Loss
"[-8.32878994940477*t**2, -22.534499483178*(t*(2.20152519501954 - t) + t*(-0.0752669576790612*t**2 - t) - 0.593903542255358)/(t*x0)]",1.2293514825332088
"[t, 0.019490698784589*x0 - 6.96643463632784 - 1.91707708288811/x0]",1.2273994808751472
"[x0 - 5.38642615824043, x0/(t + 25.3031576221262) - 6.40969774105216]",1.241329517827904
"[t + x0, 0.0270492760322307*x0 - 6.53686066667815]",1.2540893357948002
"[t, -8.34852645202029*t - x0 + 2.69872304320829 + 4.02867379051716/x0 - x0/t + (23.1159107041426*t**2 - 21.6039771161947)/(t*x0)]",1.2299039381625558
