Predicted solution,Loss
"[t, 12.4165715937832 - 0.774747866598712*t]",2.2797371631448575
"[t - x0, -0.00149746465088802*t*(2*t + 492.954214185874) + 10.5924108200279 + 19.5597503997913/t - 120.275124432362/t**3]",1.5340566490463667
"[-6.02905636234611*t, -t + 15.9017336371819 - 9.85320022632354/t]",1.791001933388761
"[t, 12.5299717752066 - 0.788060891786802*t]",2.2701986202399165
"[t, 9.8197752200946 - 0.0456832159831917*t**2]",2.0242970313877806
