Predicted solution,Loss
"[x0, -0.307571581745444*t - 13.0973822419145*x1, x0]",1.6063720464654518
"[t, -0.533959262615995*x0*x1 - 2.82512717325292*x1, 5.75148451900759e-8*t/x1]",1.5444324057223349
"[x1, sqrt(x1) - 15.8287931143592*x1 - 0.0132505194051141, x0]",1.6070397361495237
"[129.263633501133*x1, -11.12452553365*x1, x0 - 1.17006430005815*x1 + 0.279541052555375]",1.576883274622189
"[-8.90125959812529*x0, -13.9653215571426*x1, 2.11614925750015*x0 - 0.0232511420886882*x1]",1.5545243555421182
