t_val,u_val,du_dt_val,d2u_dt2_val
39.4,0.29769668161945,0.163092846021418,-0.0742147117071863
39.5,0.31365974843381,0.155449640856766,-0.0782713155345538
39.6,0.328818448478129,0.147428364910573,-0.0820865661435037
39.7,0.343131982942494,0.139052995025647,-0.0856456164238796
39.8,0.356570129141187,0.130343221436813,-0.088952832929706
39.9,0.369113240512689,0.121314447770904,-0.0920316207203089
40,0.380752246619676,0.111977791046771,-0.0949242613449472
40.1,0.391475267754683,0.102337927914691,-0.097657224009788
40.2,0.401232186021949,0.0924195383989991,-0.100165680606478
40.3,0.409983186701522,0.0822687590081346,-0.102415465385957
40.4,0.417698452089742,0.0719234666975546,-0.104387345806156
40.5,0.424357534636246,0.061412637211137,-0.106075043631064
40.6,0.429949356943976,0.0507563450811778,-0.107485159064622
40.7,0.434472211769172,0.0399657636283919,-0.108637110122272
40.8,0.437923996026462,0.0290525876496336,-0.109543383748303
40.9,0.440281848777718,0.0180588267461001,-0.110173497715141
41,0.441536424969988,0.00702124702020411,-0.110521891656272
41.1,0.44168433115391,-0.00403143306588983,-0.110587615743213
41.2,0.44072742829986,-0.0150780797508463,-0.110372836255611
41.3,0.438669446053415,-0.0260978880310623,-0.109878031817237
41.4,0.435512483142344,-0.0370537598801267,-0.109101603413681
41.5,0.43126300260284,-0.047911728993019,-0.108045213559721
41.6,0.425932349961087,-0.0586459716157619,-0.106712655017595
41.7,0.419536611416277,-0.0692388496165816,-0.105109568406778
41.8,0.412092037012107,-0.079667713965151,-0.103238706855341
41.9,0.403614084576339,-0.0898933608013067,-0.10110344078014
42,0.394122782482999,-0.0998834402808043,-0.0987095975310397
42.1,0.383643067352125,-0.10961497851766,-0.0960651956839329
42.2,0.372204765788879,-0.119074433597978,-0.0931805358721146
42.3,0.359838631967987,-0.128249937257106,-0.0900623514639116
42.4,0.346571836738168,-0.137104774471253,-0.0867159817038107
42.5,0.332435116424439,-0.145604281374283,-0.0831499970811557
42.6,0.317463738582238,-0.153723971707787,-0.0793747644514636
42.7,0.301697501997421,-0.161449536821089,-0.0754026721024368
42.8,0.28518066464094,-0.168776850316231,-0.0712481829265739
42.9,0.26795543095095,-0.175699875344591,-0.0669178445400559
43,0.250060907367639,-0.1821860323736,-0.0624202491381021
43.1,0.231539905187061,-0.188205690870014,-0.057768558392166
43.2,0.212438332867108,-0.193738821081867,-0.0529759299718958
